sec	p0	p1	p2	mag
3467405612	948288	6681790	5000	2.1
3467362696	622489	6074790	5000	1.5
3467353332	1199220	6054210	10000	2.7
3467352685	1062520	6880260	10000	2.4
3467351681	1074990	6788600	5000	1.9
3467318854	714199	6426770	5000	2.6
3467304136	447149	6218370	5000	1.8
3467276698	679209	6088840	5000	1.8
3467271160	466636	6215410	5000	1.4
3467251355	350201	6208430	5000	1.3
3467235263	703940	6433420	5000	2.2
3467207847	1034710	6323400	5000	1.6
3467200300	447921	6217230	5000	1.7
3467188102	708357	6056530	5000	2.2
3467174192	351078	6209500	5000	1.4
3467130159	348205	6201860	5000	1.7
3467129562	1196630	6384190	5000	2
3467122980	365170	6707160	5000	2.9
3467117478	1029970	6413260	5000	1.5
3467102004	371432	6207320	5000	1.2
3467084962	339029	6199030	5000	2
3467060010	454317	6213640	5000	1.3
3467057864	267506	6695640	5000	2.6
3467048406	456974	6219110	5000	1.6
3467011639	820291	6756740	5000	2.4
3467008476	1076550	6787580	5000	1.7
3466993531	985230	6421060	5000	2.3
3466985049	886328	7084630	5000	2
3466978455	472612	6199620	5000	1.2
3466969427	1072990	6315520	5000	1.2
3466901755	1014370	6635970	10000	1.8
3466901463	1034230	6377890	5000	2.1
3466896434	310463	6668190	5000	2.6
3466841024	1124900	6831000	10000	1.8
3466835025	375479	6674320	5000	2.2
3466804268	642201	6135810	5000	1.6
3466785982	438182	6218730	5000	1.7
3466784711	462066	6179970	5000	2.3
3466783790	396376	6232810	5000	2.6
3466783451	469804	6189700	5000	2.1
3466770190	369424	6848270	5000	2.5
3466770159	369361	6847160	5000	2
3466768942	369361	6847160	5000	2.6
3466765700	1075060	6787490	5000	1.8
3466713907	1170100	6460110	5000	2.6
3466693794	944265	7132630	10000	2.5
3466689808	945063	7130430	10000	3
3466686419	414533	6274260	5000	1.7
3466648621	1223760	6375240	5000	3.1
3466648261	1034800	6667100	5000	1.7
3466588901	374641	6238330	5000	1.3
3466510566	1013730	7031200	10000	2.1
3466509406	341097	6206710	5000	1.6
3466471932	957458	6608810	5000	2
3466458722	688497	6167820	5000	1.6
3466456276	1007860	6395440	5000	1.3
3466436876	361405	6234560	5000	1.9
3466431933	1041070	6369350	5000	2.3
3466430047	456303	6201330	5000	1.2
3466428086	738373	6595680	5000	2
3466419692	801291	6407580	5000	2
3466385066	420298	6220600	5000	1.9
3466362484	973542	6488350	5000	1.9
3466342208	984563	6469950	5000	2.1
3466325676	1138470	6707210	5000	2.4
3466314932	360650	6235710	5000	2.1
3466306831	362391	6206670	5000	2
3466304121	355502	6200350	5000	2.3
3466287767	468173	6235380	5000	1
3466281956	387919	6226540	5000	2.1
3466271830	998763	6402790	5000	1.3
3466232534	361463	6235670	5000	1.3
3466222961	997977	6793080	10000	1.6
3466215682	1036960	6415850	5000	1.8
3466209352	401997	6265930	5000	1.4
3466195472	296039	6790520	5000	1.6
3466192721	469779	6211960	5000	1.6
3466172964	343792	6211010	5000	1.2
3466172366	417233	6225180	5000	1.9
3466172119	418813	6224000	5000	2.4
3466148274	1011090	6362240	5000	2.1
3466144628	369822	6239690	5000	1.8
3466130182	992272	6302380	5000	1.4
3466124935	1064560	6431870	5000	2
3466100087	372203	6238450	5000	1.2
3466093177	354863	6203730	5000	1.4
3466092253	362798	6214440	5000	1.8
3466087951	362158	6202230	5000	1.3
3466044425	1129660	6993090	10000	1.9
3466042272	1243290	6362410	5000	2.4
3466037636	854692	6639750	5000	1.6
3466037343	854692	6639750	5000	1.6
3466022235	407613	6228950	5000	1.9
3466013089	414889	6227510	5000	1.9
3466010015	1040550	6591790	10000	1.8
3466007385	430124	6221290	5000	1.3
3465999448	991018	6294540	5000	1
3465985571	1241050	6275220	10000	2.5
3465970427	1256140	6362410	5000	2.8
3465957045	345119	6205370	5000	1.5
3465953345	516834	5992200	5000	2
3465939394	363150	6205520	5000	1.2
3465932485	389424	6765920	5000	1.8
3465928659	327283	6250930	5000	1.1
3465923076	341667	6202220	5000	2.4
3465907216	469858	6214180	5000	2.4
3465884217	1026710	6979530	10000	1.7
3465863965	394381	6190600	5000	1
3465853235	947312	7127180	10000	3
3465848986	1068900	6790440	10000	1
3465826057	1238850	6348640	5000	2.4
3465823309	989821	6355660	5000	1.6
3465772589	1062140	6578580	10000	2.1
3465747115	534898	6171030	5000	1.2
3465709100	1018050	6429320	5000	1.6
3465693394	634289	6551490	5000	2
3465672059	406137	6232360	5000	2.1
3465666275	983247	6429860	5000	1.2
3465637723	416468	6226330	5000	1.7
3465612956	668564	6123390	5000	1.8
3465601296	1020940	6584040	10000	2
3465599515	1003820	6413040	5000	1.1
3465589259	1003820	6413040	5000	1.5
3465588798	1003820	6413040	5000	1.1
3465587126	350323	6240720	5000	1.3
3465585822	1005460	6412010	5000	2.3
3465576324	327876	6233070	5000	2.9
3465573424	1044260	6791170	10000	1.7
3465570574	352990	6199370	5000	1.2
3465544494	972910	6467200	5000	2
3465534678	536737	6178770	5000	1.8
3465476252	994012	6402560	5000	1.4
3465451989	150429	6719790	10000	2.7
3465440949	408275	6225580	5000	2.1
3465429496	422933	6698630	5000	2.2
3465407210	1042000	6381640	5000	1.9
3465395048	343608	6207680	5000	1.5
3465374733	352807	6663360	5000	3.2
3465338148	498397	6186520	5000	1.7
3465331410	1184640	6445640	5000	2.9
3465320587	1068900	6790440	10000	1.2
3465319605	1067970	6290730	5000	1.7
3465309345	1071060	6791690	5000	1.3
3465308855	1071060	6791690	5000	1.1
3465308708	1074780	6791920	5000	1.8
3465303058	983259	6565490	5000	3.2
3465286624	428682	6225800	5000	2.2
3465282500	1097950	6441710	5000	2.5
3465238205	352614	6222780	5000	1.5
3465236540	1011270	6406740	5000	1
3465220648	479993	6688460	5000	2.7
3465182001	476192	6208400	5000	1.5
3465161115	407120	6525930	5000	2.3
3465158547	1055360	6549250	5000	2
3465143868	481719	6202640	5000	1.2
3465108531	1222200	6450910	5000	4.1
3465073557	1081650	6777890	5000	1.9
3465070038	450497	6220470	5000	1.2
3465054733	1072570	6906530	10000	1.7
3465042433	372587	6213940	5000	1.2
3465037577	961118	6392210	5000	1.9
3465010956	1016410	6399210	5000	1.2
3465010724	1016410	6399210	5000	1.4
3465010692	1017200	6399250	5000	1.1
3465010546	1079170	6412710	5000	1.7
3465000458	486696	6204700	5000	2.7
3464984859	602830	6041640	5000	1.6
3464981797	476854	6203920	5000	1.2
3464976980	405426	6234620	5000	2.1
3464947890	1041870	6979300	10000	1.8
3464928300	405069	6226840	5000	1.6
3464916184	418048	6225150	5000	1.6
3464914220	418862	6225110	5000	2.8
3464886418	807705	6114180	10000	2.2
3464831916	473625	6205150	5000	1.3
3464825188	473082	6212960	5000	1.4
3464813749	464270	6217720	5000	1.8
3464810479	439822	6198630	5000	1.6
3464807271	471070	6225260	5000	3.9
3464805127	878272	6170260	10000	2.1
3464799359	471188	6228600	5000	1.2
3464696208	438318	6222060	5000	1.5
3464695434	340077	6232380	5000	1.8
3464648939	404204	6225770	5000	1.7
3464625191	362391	6206670	5000	1.6
3464616827	410949	6266630	5000	2.1
3464604807	466636	6215410	5000	1.3
3464570965	451097	6214880	5000	2.4
3464546167	1189600	6637650	10000	2.4
3464531724	1056190	6370190	5000	2.5
3464512200	1068110	6438750	5000	2.3
3464506347	405731	6223470	5000	1.7
3464477327	1048060	6764670	5000	1.4
3464473060	1050910	6729230	5000	2.1
3464429100	451913	6214850	5000	1.4
3464425566	666164	6583440	5000	2.3
3464424676	410155	6231060	5000	1.4
3464421164	186016	6684280	5000	2.3
3464345362	1021000	6582940	10000	2.5
3464302520	371163	6234050	5000	1.3
3464301340	366342	6235410	5000	1.8
3464300813	983644	6489920	5000	1.4
3464285725	407611	6264560	5000	1.8
3464233427	593101	6163130	5000	2.1
3464225084	362686	6196630	5000	1.8
3464220876	1001230	6787690	5000	1.9
3464220440	364437	6198770	5000	2.4
3464202509	1012340	6718170	5000	1.5
3464185535	1021110	6580720	10000	2.8
3464168113	406350	6272410	5000	2.3
3464148985	452084	6219290	5000	1.2
3464069548	951057	7137400	10000	3.2
3464031248	1008870	6391050	5000	2
3464025159	377446	6229280	5000	1.6
3463989818	415654	6226360	5000	1.7
3463987206	453799	6221450	5000	1.4
3463971547	1053620	6721600	5000	1.9
3463966104	1030520	6342090	5000	1.9
3463964694	611491	6062680	5000	2.3
3463964084	444714	6259630	5000	2.3
3463945943	188936	6872530	5000	2
3463940607	1103240	6445390	5000	2.2
3463934490	449552	6217170	5000	2.1
3463925278	1011740	6381180	5000	1.8
3463873289	1048690	6741340	5000	1.5
3463859933	373290	6211680	5000	0.9
3463856986	1108180	6442370	5000	2.3
3463856834	1107390	6442320	5000	2.4
3463851014	406350	6272410	5000	1.6
3463846022	961490	6709040	5000	2.2
3463843263	981904	6442030	5000	0.8
3463828272	365485	6203170	5000	1.7
3463827953	374810	6209370	5000	1.1
3463826346	1104240	6442110	5000	2.2
3463819882	1101880	6441960	5000	2.1
3463816053	1101310	6438580	5000	2.1
3463792636	1222470	6213430	5000	1.8
3463788587	972742	6417160	5000	1.4
3463773344	355443	6199240	5000	1.2
3463765844	1037940	6368070	5000	1.9
3463745154	230534	6174780	5000	2
3463737861	991997	6655970	5000	1.8
3463735272	1005210	6400880	5000	2
3463701113	941874	6836110	5000	1.8
3463691704	1038340	6390340	5000	1.9
3463691413	346524	6230910	5000	1.8
3463677145	362099	6216710	5000	1.4
3463658992	337892	6208000	5000	1.3
3463636283	987370	6408930	5000	1.8
3463614248	457706	6216850	5000	1.3
3463612356	938520	6483560	5000	2.2
3463607839	1044140	6386210	5000	1.5
3463599162	374247	6230560	5000	1.2
3463591945	936871	6485720	5000	2.6
3463585972	345588	6228730	5000	1.5
3463584339	938520	6483560	5000	2.5
3463579466	347570	6205240	5000	1.8
3463531842	412347	6225400	5000	1.7
3463518411	764257	6468180	5000	1.4
3463513571	415654	6226360	5000	1.7
3463513525	981753	6445360	5000	1.4
3463512340	931857	6714480	5000	1.5
3463491399	341890	6235620	5000	2.2
3463464080	346463	6229800	5000	1.8
3463456042	408420	6264520	5000	2.7
3463428000	1070080	6418840	5000	2.7
3463395464	1109910	6428010	5000	2.5
3463358539	1070600	6328730	5000	1.7
3463352989	344691	6197600	5000	2.3
3463350429	377669	6233720	5000	1.5
3463343950	336322	6209200	5000	1.3
3463332173	1043820	6362830	5000	2.5
3463327124	452771	6215930	5000	1.7
3463268781	903799	6444540	5000	1.2
3463267468	344302	6205420	5000	1.1
3463263504	336701	6201380	5000	2.3
3463247292	947621	6451690	5000	1.5
3463232271	845477	6379570	5000	1.4
3463231111	686128	6570030	5000	2.3
3463217023	1109080	6392340	5000	2.2
3463212285	364715	6235500	5000	1.2
3463193590	851137	6408590	5000	2.8
3463187616	677724	6373480	5000	2.1
3463185551	386726	6252200	5000	0.6
3463185194	431615	6217890	5000	1.5
3463178064	362391	6206670	5000	0.7
3463157694	360936	6225680	5000	0.9
3463157326	662484	6610110	5000	1.6
3463112016	971905	6809620	10000	1.6
3463111575	359007	6204620	5000	1.6
3463094829	921685	6642960	5000	3.2
3463093100	416419	6225220	5000	1.7
3463092245	1120010	6407530	5000	2.1
3463086263	765029	6469300	5000	2.1
3463082727	289797	6237620	5000	2.3
3463078839	459378	6217900	5000	1.6
3463076875	412347	6225400	5000	1.7
3463075210	1064590	6787940	10000	1.4
3463057586	322874	6258980	5000	1.8
3463045080	1177750	6163120	5000	2.3
3463010740	1067600	6366400	5000	1.9
3462982380	347873	6210790	5000	1.4
3462979046	360249	6243530	5000	1
3462927318	662665	6104500	5000	1.6
3462924317	345936	6205330	5000	1.6
3462922269	344486	6208750	5000	1.8
3462917847	761939	6464830	5000	1.9
3462913765	935261	6704610	5000	1.5
3462903623	317772	6769020	5000	2.2
3462893320	1015140	7156330	10000	2.6
3462838791	1069860	6787160	5000	1.6
3462834930	1137600	6829710	10000	1.7
3462834341	1233450	6364910	5000	2.7
3462819256	976766	6486270	5000	1.6
3462816434	1059840	6578440	10000	1.9
3462812854	1061440	6577420	10000	1.6
3462783080	431615	6217890	5000	2.1
3462765082	1017740	6511600	5000	1.7
3462759218	369594	6235250	5000	1.4
3462757996	376491	6242690	5000	1.1
3462757945	374529	6236110	5000	0.6
3462757910	369594	6235250	5000	1.2
3462744975	678314	6540070	5000	1.8
3462740702	341035	6205600	5000	1.6
3462736181	371106	6232940	5000	1.2
3462725204	1028510	6725720	5000	1.8
3462687021	508029	6736400	5000	2.4
3462680754	987648	6385590	5000	2.2
3462665200	766178	6434880	5000	1.7
3462654953	375794	6212660	5000	1.1
3462631016	371277	6236270	5000	1.9
3462612638	333810	6208230	5000	2
3462610813	424753	6229310	5000	2.2
3462560122	409140	6226660	5000	1.6
3462555217	388733	6226500	5000	1.5
3462531300	453554	6193640	5000	1.4
3462485896	347825	6239740	5000	1.5
3462449721	355220	6678800	5000	2.6
3462438915	453714	6219230	5000	1.9
3462398879	1222890	6712920	10000	2.9
3462381574	1037880	6369180	5000	1.8
3462378287	1036290	6369100	5000	1.8
3462375489	1036290	6369100	5000	1.9
3462369441	1040950	6371570	5000	3.1
3462365054	377204	6208140	5000	1.4
3462350061	764257	6468180	5000	2
3462326855	765040	6468190	5000	2.2
3462302444	768566	6432690	5000	2
3462301577	1241970	6414700	5000	2.7
3462301441	1233760	6389470	5000	2.6
3462301346	1224280	6378630	5000	2.6
3462282558	1043380	6689840	5000	1.9
3462279173	360415	6231270	5000	1.2
3462277450	611685	6077150	5000	2.6
3462253538	959227	6603330	5000	2.1
3462246591	527507	6171220	5000	2.2
3462229787	455260	6216950	5000	1.2
3462228187	454487	6218090	5000	1.3
3462200418	1070900	6909760	10000	1.8
3462167528	458521	6216820	5000	1.6
3462159701	1073880	6908840	10000	1.8
3462154625	450540	6221580	5000	1.2
3462148161	424753	6229310	5000	2.9
3462147653	155981	6705900	5000	2.3
3462126878	511841	6169430	5000	2.3
3462121379	1073740	6911060	10000	1.7
3462115606	1073080	6909910	10000	1.6
3462115140	1072350	6909860	10000	2.1
3462115096	1073080	6909910	10000	2.4
3462110067	459295	6215680	5000	2.1
3462086412	1016820	6343610	5000	2.1
3462060692	1112820	6502780	5000	2
3462054944	336071	6204760	5000	0.7
3462052948	1023490	6385110	5000	1.9
3462037761	990483	6410180	5000	0.9
3462029370	233752	6906670	5000	1.9
3462028475	1045350	6364020	5000	1.5
3462025639	1072350	6909860	10000	1.9
3462005861	332551	6200510	5000	1.2
3461989280	971975	6452710	5000	1.7
3461973623	405120	6227950	5000	1.9
3461960037	972958	6483880	5000	1.6
3461925132	983449	6425430	5000	1.3
3461911452	428400	6219140	5000	1.1
3461891063	528858	6191210	5000	1.8
3461890116	983666	6403200	5000	0.9
3461888618	282022	6089850	5000	2.1
3461888151	1099230	6282600	5000	2
3461885971	956728	6264140	5000	1.6
3461861561	363902	6235540	5000	1.6
3461858091	366457	6237630	5000	0.8
3461836024	1198250	6111090	5000	2.9
3461812482	1199780	6635150	10000	3.5
3461802284	448095	6221670	5000	1.5
3461777911	1063560	6297160	5000	1.6
3461747783	1039510	7030470	10000	2.9
3461706676	501882	6166390	5000	1.5
3461696901	1057060	6739610	5000	1.5
3461689266	1002870	6416330	5000	2
3461683757	447280	6221700	5000	2.4
3461666887	766608	6468210	5000	2.5
3461663605	298025	6775900	5000	2.5
3461637887	655176	6101210	5000	2.1
3461622956	352100	6651160	5000	2.2
3461585084	764257	6468180	5000	2
3461582179	1127530	6774360	10000	2.2
3461577856	413310	6228690	5000	1.6
3461548710	1001520	6361770	5000	1.9
3461547973	340891	6232330	5000	1.5
3461523169	129286	6712860	5000	2.5
3461511627	1056110	6742890	5000	1.4
3461461893	440751	6691150	5000	2.2
3461451730	983406	6966050	5000	1.7
3461438755	973275	6404960	5000	0.9
3461427570	349659	6198440	5000	1.6
3461423503	512688	6645120	5000	2
3461422981	440237	6696730	5000	2.1
3461409979	970953	6476010	5000	1.8
3461408356	715606	6170050	5000	1.8
3461401571	680775	6055430	5000	1.7
3461401500	473703	6207370	5000	1.3
3461400268	467755	6665590	5000	2.3
3461386153	387865	6225430	5000	1.3
3461353139	537156	6129790	5000	2.3
3461352608	815654	7053730	5000	2
3461343837	1122380	6407690	5000	2.2
3461334447	387865	6225430	5000	1.6
3461304631	947562	7137240	10000	3
3461283715	1073660	6276590	5000	2.1
3461281336	897748	6534340	5000	2.3
3461276121	490673	6201230	5000	0.9
3461256870	347074	6240900	5000	1.5
3461251948	1050890	6754820	5000	1.7
3461192496	552778	6198410	5000	1.6
3461167438	475453	6210650	5000	1.4
3461164700	416517	6227440	5000	1.3
3461154286	415647	6782390	5000	2.6
3461154282	485618	6221430	5000	2
3461120515	997180	6549480	5000	1.8
3461114291	1255020	6347820	5000	2.8
3461075436	1024780	6584250	10000	2
3461066767	994438	6410370	5000	3.1
3461054185	397294	6234990	5000	1.5
3461033701	935774	6473450	5000	2.7
3461033249	936515	6474590	5000	2.2
3461020186	316573	6715660	5000	2
3461018087	989657	6427930	5000	1.4
3460987952	334755	6224880	5000	1.2
3460982887	999334	6423940	5000	1.9
3460981421	1003000	6380750	5000	1.9
3460978716	346058	6207550	5000	1.5
3460954576	355100	6208170	5000	1.7
3460949582	345180	6206480	5000	1.5
3460942550	344302	6205420	5000	1.3
3460940429	496370	6935920	5000	2.3
3460939184	353093	6231660	5000	1
3460926420	338647	6206840	5000	2.3
3460917439	1044060	6832350	10000	1.7
3460915925	348084	6199640	5000	1.8
3460909888	1037150	6368030	5000	2
3460906315	344835	6229890	5000	2.2
3460900671	994715	7012330	10000	2.1
3460895280	1053340	6335540	5000	2.4
3460893688	405782	6224580	5000	1.6
3460892335	995372	7013480	10000	2.3
3460873561	1005550	7024060	10000	2.6
3460872857	1052340	6367750	5000	3.1
3460869891	357196	6201380	5000	1.4
3460865578	996385	6436030	5000	1.8
3460859627	362972	6217780	5000	1.9
3460850484	897123	6480990	5000	1.4
3460818125	414790	6225290	5000	1.3
3460795309	976638	6400660	5000	1.8
3460769527	896224	6036040	10000	2.4
3460722531	345058	6204260	5000	1.4
3460658944	469082	6215320	5000	1.3
3460657047	643435	6182520	5000	2
3460652010	1114690	6403840	10000	1.9
3460627723	356379	6201420	5000	1.7
3460622129	615366	6039240	10000	2.4
3460610503	603510	6144050	5000	1.8
3460600371	336760	6216970	5000	1.9
3460512964	1003310	6390770	5000	2.3
3460495116	1005600	6376430	5000	2.8
3460478663	640823	6165860	5000	1.1
3460478583	643269	6163610	5000	1.3
3460425421	420306	6239510	5000	1.9
3460416805	982811	6422060	5000	1.4
3460389094	971956	6808510	10000	1.7
3460375907	228606	6635090	10000	3.3
3460348459	971216	6808470	10000	2
3460332413	971216	6808470	10000	1.7
3460331679	971216	6808470	10000	1.6
3460328519	971216	6808470	10000	1.8
3460323450	971216	6808470	10000	1.9
3460321927	971216	6808470	10000	1.6
3460321228	971216	6808470	10000	1.6
3460319325	971216	6808470	10000	1.9
3460315379	938780	6821520	5000	1.4
3460312217	971956	6808510	10000	1.9
3460308932	971267	6807360	10000	3
3460260275	343301	6202130	5000	2.1
3460257172	971905	6809620	10000	2.4
3460231822	160826	6856100	5000	1.8
3460229881	1213070	6559360	10000	2.1
3460217983	1000400	6401760	5000	1.7
3460217669	996230	6406000	5000	1.2
3460210228	404306	6227990	5000	2.9
3460204142	364773	6236610	5000	2
3460202351	365529	6235460	5000	2.1
3460199667	1004360	6401950	5000	3.3
3460195170	973385	6809690	10000	1.5
3460176150	392043	6227450	5000	2.1
3460159221	426269	6188060	5000	0.8
3460143786	404967	6224620	5000	1.9
3460124597	321463	6882400	5000	2
3460123324	990431	6411290	5000	3
3460111468	1163260	6631110	10000	2.6
3460102387	334180	6815860	5000	2.3
3460069185	996068	6771850	5000	1.4
3460068886	996068	6771850	5000	1.2
3460058615	1033340	6364490	5000	1.5
3460057103	1036390	6396910	5000	2.4
3460048830	455302	6218060	5000	1.9
3460047188	971956	6808510	10000	2.3
3460019459	972800	6806320	10000	2
3460012882	318577	6746700	5000	2.6
3460007048	936619	7131180	10000	3.3
3460001280	980723	6485340	5000	2.3
3459985069	1077980	6419320	10000	1.8
3459978498	974920	6457280	5000	0.7
3459958792	1023150	6360620	5000	1.5
3459950819	1025600	6359630	5000	1.8
3459905226	1025600	6359630	5000	1.7
3459899864	1041920	6368290	5000	2.2
3459892583	1025600	6359630	5000	1.5
3459892288	1025600	6359630	5000	1.4
3459889824	477901	6210560	5000	1.9
3459889736	1025600	6359630	5000	1.4
3459888320	1025600	6359630	5000	1.5
3459887898	1039540	6368160	5000	3
3459856839	409341	6231100	5000	1.8
3459856472	939519	6821550	5000	2.8
3459827911	357657	6179080	5000	2
3459822545	447237	6220590	5000	2.1
3459811018	1003420	6640970	10000	2
3459809083	1005420	6646630	10000	2.6
3459804576	1041090	6540650	10000	1.8
3459799953	428772	6189070	5000	1
3459772639	366572	6239860	5000	1.1
3459770551	364019	6237760	5000	1.3
3459738463	527167	6564690	5000	2.3
3459734177	407512	6226730	5000	1.8
3459727602	451140	6215990	5000	1.1
3459711173	999388	6422830	5000	2.4
3459706860	993073	6422530	5000	2.4
3459705439	1050750	6719200	5000	1.8
3459689282	626017	6164900	5000	1.8
3459678514	634803	6139210	5000	1.8
3459631039	1042480	6372770	5000	1.6
3459628861	455302	6218060	5000	1.1
3459626748	993810	6423680	5000	1.8
3459626519	992283	6422500	5000	1
3459625765	993073	6422530	5000	1.2
3459624727	992968	6424750	5000	2.9
3459624660	993810	6423680	5000	1.5
3459624197	993073	6422530	5000	1.5
3459590091	384770	6212220	5000	1.1
3459568942	826803	7062890	5000	1.5
3459567523	130818	6315610	10000	3.8
3459557468	257916	6789930	5000	1.8
3459556673	368197	6239770	5000	1.8
3459552455	460069	6214540	5000	1.6
3459544728	347033	6225310	5000	1.1
3459538993	336761	6231450	5000	1.5
3459528032	1100190	6823680	10000	1.7
3459526107	1071790	6322130	5000	1.7
3459516302	991740	6400230	5000	2.1
3459513678	996290	6337050	5000	2.3
3459507666	344731	6213190	5000	1.6
3459500423	465618	6209880	5000	1.6
3459500296	1064790	6913830	10000	2.2
3459499851	1072350	6909860	10000	3.1
3459484547	988792	6828230	5000	2.3
3459468797	1022090	6442870	5000	1.6
3459464922	699197	6314560	5000	2.3
3459455520	961644	7135660	10000	2.6
3459431966	416517	6227440	5000	1.9
3459431072	374867	6242770	5000	1.9
3459419120	202482	6762030	5000	2.3
3459401551	426912	6222540	5000	1.9
3459373941	472345	6215210	5000	1.3
3459361216	999734	6576290	5000	1.8
3459355595	455573	6160170	5000	2.7
3459354420	1106880	6834170	10000	2.1
3459346526	1039610	6381510	5000	2.8
3459262990	449595	6218280	5000	1.3
3459255343	1039210	6560570	10000	2.7
3459246749	1173680	6693200	10000	3.3
3459240243	364831	6237720	5000	1.5
3459231659	874551	6890440	5000	2.2
3459213538	1040240	6691890	5000	2.3
3459208149	1056980	6327950	5000	1.9
3459207466	404306	6227990	5000	1.2
3459194568	1061250	6351560	5000	1.9
3459178482	1016520	6981180	10000	2.6
3459133040	434198	6221120	5000	2.2
3459125555	431821	6503680	5000	1.9
3459125241	1040470	6380450	5000	2.5
3459119781	307553	6795310	5000	1.8
3459117275	435685	6730290	5000	2.5
3459107049	457706	6216850	5000	1.1
3459080650	992259	6832860	5000	2
3459076712	978895	6456350	5000	2.3
3459030093	979311	6481940	5000	1.5
3459009202	1005630	6309690	5000	1.8
3458998668	497751	6192110	5000	2.2
3458957338	674551	6173420	5000	1.3
3458946479	971113	6810690	10000	1.1
3458940190	368666	6233070	5000	1.2
3458936234	1176390	6429400	10000	2.4
3458926648	1215300	6400180	10000	1.9
3458898519	626977	6177120	5000	1.8
3458860011	1012130	6373410	5000	2.1
3458840348	1039300	6502740	5000	1.6
3458761538	1098930	6664360	10000	1.9
3458715912	415036	6230840	5000	3.2
3458714023	459063	6231270	5000	1.5
3458693092	1092220	6291070	5000	2.6
3458669309	885027	7081240	10000	2.3
3458669240	885027	7081240	10000	2
3458668716	888482	7083590	10000	3.2
3458647301	993751	6408110	5000	2.7
3458604477	1193830	6409590	10000	2.5
3458598580	460803	6212290	5000	2.5
3458590635	946709	7061320	10000	2.2
3458584116	952503	6863270	5000	2.1
3458582924	993751	6408110	5000	1.4
3458558302	367681	6229780	5000	1.7
3458556447	1194790	6407440	10000	2.2
3458554877	1156430	6463550	10000	2.7
3458546332	456974	6219110	5000	1.1
3458544874	971956	6808510	10000	1.3
3458544808	972749	6807430	10000	1.8
3458513561	630115	6163740	5000	2
3458498953	1074150	6336730	5000	2
3458491072	971342	6467130	5000	1.6
3458480849	971905	6809620	10000	1.7
3458429767	451312	6220440	5000	1.3
3458411900	1139430	6805330	5000	1.9
3458409040	366867	6229820	5000	1.2
3458403205	970475	6808440	5000	1.5
3458397784	445783	6225100	5000	1.4
3458371559	684100	6377900	5000	1.7
3458355505	931203	6448830	5000	1.3
3458284153	929836	6443220	5000	1.5
3458278423	1071790	6322130	5000	1.4
3458270745	217780	6224790	5000	2.6
3458245174	1187320	6411310	10000	3.3
3458244252	1216810	6362410	10000	3
3458242951	960252	6355480	5000	2.2
3458241163	1207750	6385080	10000	2
3458240496	443118	6219640	5000	1.8
3458199799	947063	7132750	10000	3.3
3458179838	397451	6238320	5000	2.1
3458175351	999289	6408370	10000	2.5
3458172718	971905	6809620	10000	1.8
3458163548	971853	6810730	10000	1.6
3458159304	971905	6809620	10000	1.6
3458158696	971956	6808510	10000	2
3458157670	971956	6808510	10000	1.6
3458157609	971956	6808510	10000	1.9
3458155859	345241	6207590	5000	1.6
3458138133	433291	6218930	5000	2.2
3458129405	365239	6229900	5000	1.7
3458127390	468963	6211990	5000	2
3458118854	1188720	6403620	5000	2.5
3458116773	432984	6231180	5000	1.6
3458108564	344302	6205420	5000	1.8
3458076414	259491	6176090	5000	2.2
3458076015	430846	6219030	5000	1.7
3458073850	1040550	6686340	10000	1.8
3458073172	497669	6163180	5000	1.7
3458072057	432476	6218960	5000	2.6
3458053920	416047	6235250	5000	1.7
3458042266	496199	6168790	5000	2.2
3458040882	499348	6164240	5000	2
3457992116	939717	6327980	5000	1.4
3457991260	386726	6218800	5000	1.2
3457984072	1193390	6415130	10000	2.5
3457982981	1183990	6413280	10000	2.3
3457972217	367500	6242030	5000	0.9
3457957950	1198390	6412180	10000	2.4
3457957693	1203770	6394780	10000	3.6
3457945759	1006350	6442080	5000	2.4
3457936513	505603	6180740	5000	2.1
3457925599	1037580	6576050	10000	2.4
3457908295	1037110	6570460	10000	2
3457862478	972645	6809650	10000	1.6
3457859720	971905	6809620	10000	1.9
3457851997	638072	6135840	5000	2.4
3457836973	1005190	6351940	5000	1.9
3457808517	373572	6217230	5000	1.3
3457785315	457157	6703800	5000	1.9
3457738807	351594	6203900	5000	1.3
3457738485	200928	6796730	5000	1.7
3457728900	674523	6369050	10000	3.1
3457656513	1028250	6385360	10000	1.6
3457645768	340466	6210080	5000	1.8
3457565889	940068	7132440	10000	3.5
3457552956	1063610	6310520	5000	1.7
3457543698	1107530	6615960	10000	2.2
3457540514	942344	7080090	10000	2.5
3457531164	971905	6809620	10000	1.4
3457521119	971905	6809620	10000	2
3457509139	430791	6275780	5000	1.9
3457507761	971905	6809620	10000	1.8
3457505894	972645	6809650	10000	1.5
3457504631	971216	6808470	10000	2.6
3457458435	467692	6222050	5000	1.3
3457452218	1153180	6443260	10000	2.8
3457410939	426197	6166910	5000	2.2
3457365917	982336	6484300	5000	1.7
3457349178	365918	6733820	5000	2.7
3457344591	395705	6183860	5000	1.8
3457341963	1215910	6034260	5000	2.8
3457333718	440283	6189710	5000	1.5
3457278011	435509	6213280	5000	1.9
3457275776	672962	6555640	5000	1.4
3457273995	335066	6201480	5000	2
3457244746	377892	6238160	5000	2
3457225947	474092	6195120	5000	2.1
