sec	p0	p1	p2	mag
3332389105.86	644001.2861	1754526.7839	2702.637	2.36
3332352529.12	642486.9501	1752999.8682	6690.674	2.34
3332347666.67	643685.4822	1754993.1135	2735.596	2.82
3332346854.6	643721.8588	1755048.5577	2669.678	1.82
3332342295.26	642898.0123	1754629.156	2020.996	1.6
3332341960.08	642928.8303	1755456.411	1295.898	1.43
3332341581.63	649259.1981	1758202.7333	3480.469	2.22
3332341546.74	643337.3723	1754852.8031	2020.996	1.05
3332341472.96	644212.3076	1755851.4398	1493.652	1.83
3332341402.53	648517.8835	1755055.1289	1977.539	1.5
3332341342.62	645628.5379	1755668.516	1746.826	1.9
3332340047.72	648920.1997	1755333.6367	1625.488	1.37
3332339986.34	644267.4292	1756255.0917	2730	2.7
3332245762.75	657781.3985	1739297.3243	13249.512	2.38
3332227654.26	647856.0977	1749923.0167	5339.355	1.79
3332222320.44	648660.7159	1750480.1071	3757.324	2.13
3332194096.31	649721.0679	1752067.8278	11310	1.61
3332159847.57	656562.7884	1735941.331	7380	1.55
3332105036.36	651628.413	1751769.258	6723.633	1.8
3331977589.1	647742.9055	1754267.6375	12760	1.49
3331956226.19	649326.6771	1752442.0629	5372.314	2.41
3331923533.98	656032.8782	1747445.0534	14567.871	2.48
3331908107.61	661117.3055	1735351.0329	15754.395	1.8
3331897568.76	660000.5763	1737328.1792	2043.457	1.88
3331894567.26	649971.9432	1752143.4124	8371.582	1.79
3331890272.7	649865.9938	1751536.2548	922.852	1.56
3331885187.48	647634.8321	1750031.7659	2175.293	1.9
3331850123.87	647898.7607	1752295.5272	10320	2
3331842878.88	650629.7957	1750080.609	7877.197	2.16
3331800080.91	648571.0336	1750176.2358	5965.576	1.5
3331690422.33	646672.7715	1745779.6116	131.836	1.24
3331592043.39	648308.2364	1750946.2518	8206.787	1.75
3331579426.5	648015.2534	1753568.7151	7000	1.9
3331512242.12	648195.9704	1753237.9712	8630	2.2
3331483016.72	664780.7016	1760324.7227	25000	2.1
3331458427.79	647169.8582	1751829.6835	7880	1.74
3331456425.75	649020.3629	1751585.2913	8767.09	2.13
3331390528.93	646843.847	1752727.6456	3800.781	1.93
3331353120.62	654493.6713	1741644.8231	131.836	2.36
3331186165.65	648865.0515	1750178.2902	8800.049	2.64
3331180149.78	650120.0042	1755452.2828	12972.656	1.75
3331062671.98	648773.8673	1752658.6904	6338.623	1.79
3331062613.67	648614.2192	1754771.2968	7770	1.94
3330779184.2	648228.3828	1749264.0302	1647.949	1.83
3330777341.55	649263.0027	1751063.326	823.975	2.26
3330750290.2	649586.157	1749549.406	1713.867	1.56
3330728645.68	648151.0707	1752299.9557	8753.906	1.7
3330610649.58	658171.3189	1743904.0304	32.959	3.03
3330468166.44	658746.1137	1735384.8915	13890	2.06
3330462919.6	645694.6699	1751534.056	2801.514	1.54
3330462256.12	644889.3355	1751151.0016	5790	2.42
3330180983.01	648407.8697	1752435.5316	7943.115	1.83
3330180871	646055.1525	1752529.0966	7943.115	2.17
3330174846.49	643465.4537	1754936.3833	4844.971	2.06
3330135043.69	645748.1801	1754346.2065	8184.326	1.78
3329927683.18	646522.8558	1748783.2883	32.959	1.83
3329881353.61	661221.5316	1738797.9611	13084.717	3.06
3329695104.5	649554.7687	1753959.8728	8151.367	1.66
3329609139.68	655739.2836	1742205.0577	2746.094	2.05
3329526330.48	656834.2042	1745754.0409	12790	2.01
3329512923.22	650564.9675	1748867.162	12952.881	2.86
3329464145.18	649577.8958	1754796.1796	6490	1.75
3329448486.73	648298.4994	1752324.4959	7547.607	1.6
3329415629.08	646557.5875	1749059.2399	11700.439	4
3329365907.35	648799.7646	1749020.0657	3460.693	2.35
3329358318.04	652825.1602	1746291.9261	10052.49	2.09
3329356692.3	652678.9237	1746180.6207	9920.654	2.58
3329346150.12	652340.7024	1747225.8246	13480.225	3.44
3329331332.55	645086.3342	1754396.6862	1988.037	1.65
3329307087.11	651406.0813	1746860.8108	7712.402	2.32
3329282572.49	652268.0664	1747115.019	12689.209	2.81
3329281870.18	654433.1834	1747571.4569	14864.502	2.51
3329279013.23	652562.768	1747006.8079	13348.389	3.05
3329266912.07	652823.1841	1746567.6446	14271.24	2.96
3329224619.86	649595.3886	1765018.9395	12972.656	1.97
3329186028.13	655054.6905	1738948.3176	16136.719	2.09
3329179885.99	656849.7026	1750866.0135	8015.625	2.02
3329178529.86	655666.6222	1739028.9726	13394.531	2.09
3329172526.59	646992.902	1753746.7747	13605.469	2.06
3329125598.12	649148.8113	1751613.8047	8052.49	1.97
3329117051.34	652303.424	1752463.2645	955.811	2.24
3329109378.27	654715.1172	1738218.7131	14554.688	2.17
3329108126.28	655578.4144	1738811.3871	12650	2.44
3329064720.86	647504.0018	1754573.2169	13236.328	1.61
3329005806.1	658918.1454	1746506.3283	13550	3.49
3328994915.56	646182.123	1751961.2102	16716.797	1.81
3328967038.06	665241.8345	1726420.1548	11766.357	2.27
3328932882.46	653902.7464	1739462.823	7613.525	2.35
3328918012.85	655479.0353	1745468.0389	9740	1.92
3328881826.63	643024.4756	1754933.3458	4119.873	1.86
3328830568.13	647052.9718	1756051.9045	5940	1.95
3328782960.18	646763.3562	1753719.4924	8041.992	2.13
3328755672.15	644984.2247	1768674.9577	5833.74	2.38
3328701585.2	645149.5431	1753266.8652	2241.211	2.29
3328669188.07	649714.476	1757324.1422	13622.559	1.84
3328657452.02	648169.043	1757313.2019	3690	2.05
3328652504.76	643527.7685	1753916.9809	2086.914	1.76
3328644186.19	644884.1055	1751962.3189	9460	2.49
3328643338.05	644402.6281	1752351.8939	4185.791	3.1
3328642673.67	644293.7373	1754945.9008	2900	2.46
3328641355.04	658767.3223	1737622.6863	14732.666	3.21
3328640868.2	645979.2634	1768296.1956	4779.053	3.6
3328638945.36	643913.0848	1754002.4309	3724.365	3.4
3328638876.48	644312.6676	1754666.7574	2406.006	3.12
3328637918.82	646307.7309	1755383.1591	2820	3.48
3328579015.95	644016.9308	1752321.5359	856.934	1.97
3328578323.55	644876.0174	1753216.3046	2860	2.84
3328575492.16	650877.6871	1753969.2803	1032.227	1.5
3328575439.77	652123.0951	1749402.1022	14172.363	2.2
3328481278.84	644859.7062	1755742.5354	8530	1.55
3328475417.1	651215.8783	1750360.4931	8184.326	1.56
3328419006.34	648065.569	1748904.5796	4119.873	1.98
3328396247.09	661961.3505	1748452.2083	9656.982	2.71
3328395517.15	667074.2713	1745318.2306	16918.457	2.35
3328391018.2	659705.6394	1747802.0725	1889.16	2.37
3328343295.04	655349.3055	1729796.526	12590.332	2.69
3328295136.47	649864.1187	1754705.8109	3010	2.06
3328232902.21	644085.7278	1752983.6255	856.934	1.49
3328232687.48	646668.0396	1746441.2322	5778.32	1.63
3328097456.31	646634.2273	1751844.6598	9580	2.19
3328034968.14	621067.0861	1736258.9715	68630	2.86
3327974007.72	643514.98	1750553.7859	65.918	3.16
3327892626.11	644882.2028	1752257.3938	3050	3.13
3327892084	646705.4259	1756615.7979	2953.125	1.7
3327891107.53	649105.1836	1760296.9065	13776.855	2.01
3327889292.9	659103.1332	1745585.4788	60190	2.98
3327875972.66	646462.5378	1752090.8306	1549.072	2
3327875895.8	646052.7879	1752859.7974	1021.729	2.03
3327875583.92	645933.4365	1751563.3767	2043.457	2
3327870817.72	644834.2362	1748495.6424	9459.229	2.95
3327870225.44	650964.3004	1746967.9403	13513.184	1.87
3327868916.88	644137.7513	1750833.824	1977.539	2.07
3327830303.87	646546.7725	1753166.6242	11710.938	1.56
3327804685.19	659630.4235	1745458.1945	12623.291	2.82
3327798541.76	652812.3402	1750675.0092	2877.93	1.68
3327786810.11	652477.4649	1764097.6201	14996.338	1.94
3327765561.72	654118.7459	1750436.2946	2010.498	2.15
3327717208.82	645259.3469	1746377.2329	29000	2.47
3327662930.3	645499.7502	1747854.1054	2050	2.38
3327645056.14	655574.5187	1742121.1586	14205.322	2.59
3327496540.66	644803.4254	1752066.6892	13658.203	1.72
3327393418.72	649299.8965	1753650.9122	2640	1.55
3327385413.49	650309.52	1756335.9587	15490.723	1.84
3327367006.44	647938.298	1748710.6676	2043.457	2.67
3327284289.36	645271.8652	1751558.6483	3339.355	2.07
3327281880.88	656333.2649	1749128.7726	494.385	2.15
3327265552.02	660356.4776	1746731.5063	16380.615	2.22
3327260103.91	651287.7659	1750581.495	6822.51	1.95
3327248020.78	646615.0498	1751320.0795	2603.76	2.38
3327217293.82	652392.9354	1742456.9835	9030.762	2.61
3327193907.64	644905.2156	1751445.7484	1516.113	2.6
3327186371.37	655818.6175	1746561.3724	6789.551	2.04
3327183880.59	664150.7495	1750673.253	2010.498	1.88
3327182405.03	645571.2255	1742303.9157	24700	4.9
3327179615.55	656495.8761	1744360.7306	10085.449	2.04
3327112882.73	658751.223	1734700.2346	9854.736	2.94
3327107579.62	647242.1682	1750993.7931	2406.006	1.83
3327078715.26	659017.7363	1725576.8394	10942.383	2.85
3327041157.55	669713.2126	1761713.0623	2746.094	1.17
3326999144.16	660216.7153	1765110.7703	7962.891	2.31
3326933101.41	644050.5122	1768199.6467	4943.848	1.66
3326782731.67	659317.745	1737736.8655	11041.26	2.16
3326774736.66	646816.4226	1748840.523	12886.963	2.72
3326726571.65	648149.526	1752599.1304	7152.1	2.71
3326702309.15	651237.2934	1752510.8318	12293.701	2.01
3326269718.07	647499.7275	1753251.7538	14380	2.29
3326243961.62	662391.3251	1734505.4503	16314.697	2.24
3326243529.84	642843.0378	1754601.2557	32.959	2.12
3326236466.36	649147.6065	1751779.212	32.959	2.96
3326227048.04	646187.8656	1751951.0683	10678.711	1.93
3326214462.27	649579.0444	1757304.0955	14780	2.28
3326207564.79	652383.3591	1746399.0294	10382.08	2.46
3326163140.2	660183.4104	1740058.7501	16973.877	2.89
3326112078.18	648309.6615	1748161.9881	988.77	1.66
3326111991.11	649499.7541	1746185.6526	988.77	2.27
3326110108.12	650644.4967	1750604.5065	7580.566	2.25
3326095416.3	652331.9621	1765056.7214	9017.578	2.44
3326095350.48	647305.8596	1752372.5133	8338.623	2.55
3326081182.5	652227.671	1755357.2829	18654.785	2.32
3326025660.41	645053.3651	1769281.8566	5701.904	3.08
3325977889.08	653568.0847	1746537.0781	22201.172	2.16
3325953505.6	663630.0677	1761496.4999	1900	1.77
3325926326.63	644236.1133	1753881.1368	2425.781	1.93
3325884809.02	676036.2427	1761538.1256	7119.141	1.72
3325829249.89	646763.3562	1753719.4924	8569.336	1.92
3325820640.36	661777.2365	1748505.9891	13612.061	2.61
3325803546.91	644485.6806	1753592.9658	2746.094	2.21
3325803375.53	646129.5713	1754983.0127	65.918	2.21
3325762475.74	648153.3759	1752047.8103	7218.018	2.04
3325751857.04	658221.1745	1744648.716	15666.016	2.17
3325695655.74	650731.5483	1755762.766	11260	1.66
3325686411.88	646250.9483	1750403.7856	14370	2.48
3325679492.69	650722.9196	1757634.5205	16116.943	1.75
3325675171.45	648013.1409	1751109.5004	14205.322	2.01
3325671165.48	648199.2215	1750780.0078	2274.17	2.8
3325670609.34	648359.6185	1751470.3855	2834.473	2.27
3325661422.21	648653.4224	1754091.3067	2933.35	1.87
3325660521.68	640159.4569	1752128.7418	2877.93	2.24
3325635282.02	643270.1754	1755916.7641	2430	2.06
3325610246.05	649145.3037	1752110.0273	8404.541	2.55
3325562520.19	649249.4756	1750374.0247	9558.105	2.11
3325555313.03	656471.0897	1736291.1191	13790	2.33
3325553135.23	656550.5564	1736642.0882	12458.496	3.22
3325542629.83	650191.7123	1754818.9801	16314.697	2.57
3325516426.52	646640.9163	1755427.7124	4020.996	1.92
3325509765.46	642514.0584	1756941.9225	2043.457	1.3
3325477877.43	659953.3069	1738816.5213	16588.867	2.13
3325453352.32	654432.0545	1737371.4412	14073.486	2.38
3325437437.66	668423.6567	1726084.2379	2086.914	1.46
3325391353.76	665185.1	1724048.8339	10447.998	2.59
3325385756.33	647630.1688	1750693.281	8239.746	1.77
3325364355.28	647799.3056	1750170.7094	14271.24	2.52
3325356141.67	645633.0805	1752443.3731	2834.473	2.1
3325356013.55	647813.4845	1754397.2254	2770	2.31
3325345602.04	646582.5878	1750713.4254	5240.479	2.14
3325325434.89	659754.1026	1738401.5085	11436.768	2.72
3325311524.01	653787.0168	1740233.9074	3131.104	2.92
3325239195.92	648829.4069	1750012.6395	5570.068	2.53
3325154002.09	642921.5252	1751321.409	8371.582	1.67
3325145782.89	657557.7283	1741867.8999	4150	2.15
3325062298.68	652181.6404	1749852.9412	14490	2.38
3324960229.79	648895.3484	1748496.903	5734.863	2.08
3324948999.71	646326.8596	1750491.0245	2999.268	2.06
3324946238.89	649392.5538	1750926.3219	3757.324	1.98
3324890091.63	655853.6179	1733852.7427	13084.717	2.94
3324849339.34	650931.4209	1751598.9285	5207.52	1.5
3324849250.47	655697.5578	1734460.1202	6560	2.17
3324842754.57	656238.1784	1734048.3528	2900.391	2.31
3324797566.29	652119.1536	1749953.4286	9821.777	1.9
3324795024.95	650490.3653	1751595.7497	7712.402	1.9
3324778362.27	660859.2478	1740642.4638	9162.598	2.61
3324773850.54	647890.1928	1750309.1704	14501.953	2.56
3324765914.2	647919.3976	1751356.9497	9030.762	2.19
3324703413.1	645318.5861	1768181.1151	6229.248	2.31
3324697780.75	632640.4731	1747984.0447	10230.469	2.15
3324653115.89	659539.2454	1740191.9586	2043.457	2.02
3324602854.11	647588.5546	1748790.9132	15325.928	2.2
3324598312.89	648690.155	1754091.5501	8206.787	2.1
3324597845.94	649864.7281	1749137.8869	10052.49	2.11
3324589544.22	660400.0447	1740611.6519	7283.936	1.8
3324518365.72	648911.3558	1751419.1537	11710.938	1.56
3324467550.57	654875.6639	1744790.2659	65.918	2.25
3324465118.85	658332.8296	1741865.1269	11370.85	2.89
3324432024.85	658180.3801	1750382.5014	2373.047	1.39
3324430050.99	650604.028	1748536.7023	12821.045	1.87
3324381241.06	655073.4117	1742127.3417	12730	2.47
3324375351.58	654657.7929	1740225.1255	14630	2.67
3324359885.24	647112.8442	1758821.6391	1614.99	2.8
3324344977	659608.8698	1740743.8153	21291.504	2.62
3324333999.6	648263.4255	1754667.403	18391.113	2.43
3324311234.41	649783.2912	1757986.2684	15886.23	2.23
3324304884.31	645172.5079	1755196.6481	7426.27	1.71
3324300534.81	646989.8286	1747711.5327	65.918	1.91
3324299725.44	651628.2419	1741872.8303	17507.812	2.23
3324288843.02	657008.4439	1739457.2597	17006.836	2.24
3324277776.59	646053.4544	1750185.861	14106.445	2.2
3324218920.58	649064.3452	1753156.973	4822.51	1.93
3324217982.39	643957.7906	1755463.6571	131.836	1.65
3324217645.38	647409.8077	1750632.6405	11410	3.36
3324209721.1	654388.2621	1751292.7876	2043.457	1.82
3324191080.86	649091.7574	1749297.8367	32.959	1.86
3324168495.21	646173.9957	1751316.9859	13546.143	2.51
3324156691.88	650112.6702	1753026.5342	7844.238	2.16
3324153096.19	642139.9561	1752694.1761	9074.219	1.43
3324153011.16	650182.3644	1758705.822	15029.297	1.65
3324116675.71	646656.8892	1750603.7079	12227.783	2.98
3324114023.73	656186.0761	1746563.9152	2043.457	2.27
3324073777.78	647599.2218	1757612.2766	7613.525	3.19
3324024214	651729.7809	1753316.8963	14450	2.32
3323973417.08	651627.2148	1742025.9573	17507.812	2.26
3323971276.45	653270.9426	1740450.8139	3065.186	3.12
3323969446.43	645763.4513	1767633.0088	6097.412	3.37
3323930439.59	655101.0966	1749257.8949	17402.344	3
3323921300.34	647064.6786	1750110.3511	6690.674	2.79
3323920990.43	645446.5869	1752827.981	10415.039	1.81
3323911656.62	653685.772	1767276.4488	13776.855	1.97
3323909516.55	648468.387	1736143.8367	8085.449	2.19
3323881536.84	643179.9458	1751157.8635	8701.172	2.13
3323854234.83	646998.7481	1751626.0837	8810.547	1.85
3323838613.43	648670.2934	1751720.6159	8074.951	2.25
3323743254.56	646307.6644	1753192.3942	7415.771	2.29
3323738693.92	655895.473	1739459.0847	12750	2.21
3323733770.23	653558.399	1749136.559	6041.992	2.02
3323708750.98	648533.5475	1752849.955	3823.242	1.89
3323707027.47	655968.7587	1746121.3668	22214.355	2.3
3323665973.16	645194.7098	1749490.6591	8865.967	2.33
3323664410.04	648083.0253	1751606.2042	3394.775	2.22
3323641155.27	648448.8236	1749265.7044	10480.957	2.08
3323606976.27	653744.1575	1738496.7973	6789.551	2.51
3323606091.11	647858.6958	1754719.612	2900.391	2.09
3323603455.52	657304.0365	1739238.7896	17006.836	1.92
3323560642.28	644915.8737	1760267.0383	15227.051	2.19
3323559282.51	647391.0437	1768719.7625	5405.273	1.83
3323556507.05	648355.2553	1767513.8137	12919.922	2.08
3323555054.52	643766.0296	1766874.4947	5734.863	1.97
3323554809.22	644024.0386	1769329.6041	4383.545	2.45
3323553227.64	643807.0498	1761141.1603	16018.066	2.29
3323552848.57	645007.5534	1760295.1832	14007.568	2.29
3323549447.66	661598.2028	1740096.3592	16940.918	2.16
3323537929.34	652990.9174	1748829.3004	13282.471	2.02
3323517407.59	651239.8488	1764998.4991	15424.805	1.86
3323516063.94	643082.1246	1754575.3397	4350.586	2
3323515842.14	637881.8569	1752002.3487	1955.078	1.93
3323508135.36	648666.9737	1749597.9735	9162.598	1.5
3323487045.66	645196.0419	1751888.8732	65.918	1.04
3323477412.44	647594.9051	1760782.358	17006.836	1.72
3323441610.09	611935.0868	1765916.5644	153640	2.75
3323413738.05	659223.3404	1743277.4026	65.918	2.35
3323397842.49	642978.9705	1748399.8078	11997.07	1.56
3323391721.21	654646.2404	1748620.5315	12491.455	2
3323342283.31	661093.9871	1741223.0553	2010.498	2.27
3323335310.13	652486.515	1747984.5198	22412.109	2.02
3323329810.82	648794.8346	1736752.6369	2241.211	1.98
3323326639.17	644876.0174	1753216.3046	1710	2
3323324145.48	646056.258	1767800.5648	10909.424	2.22
3323319437.97	647642.1501	1754166.7298	1977.539	1.8
3323301704.54	658575.1136	1739403.8912	13810	2.77
3323248400.75	658315.6148	1744290.9857	12359.619	2.14
3323247592.58	646299.9397	1749112.554	32.959	2.2
3323230660.28	652354.6268	1747859.9243	2020.996	2.29
3323230561.8	651543.6134	1745621.2804	7745.361	2.6
3323193163.49	647425.8177	1768995.7241	5734.863	2.34
3323156844.52	665413.3337	1752455.5004	2953.125	1.75
3323127428.88	637981.0702	1748364.3142	131.836	1.51
3323121282.43	651191.2645	1748651.0626	12491.455	1.84
3323112147.43	648884.8779	1754330.5082	9080	1.83
3323096651.16	650984.4182	1749352.3888	16716.797	2.69
3323081392.73	633738.5907	1745467.5318	6987.305	2.97
3323061738.37	647983.5145	1752680.5775	4812.012	1.81
3323054582.62	651476.7921	1752429.7923	922.852	2.01
3323044843.1	660287.4453	1735758.7642	10711.67	2.23
3323032155.41	661657.6381	1742081.7411	2043.457	1.76
3323029952.66	648772.1317	1750315.5396	3009.766	1.55
3323029905.17	648549.3016	1750644.675	3032.227	1.75
3323025445.54	653767.7083	1748118.1505	14073.486	2.36
3323024130.05	657110.4645	1740615.9003	7976.074	2.21
3323023287.78	658276.6138	1739438.6486	13150.635	3.2
3323012463.01	651368.6343	1741788.1064	5866.699	2.23
3322996532.09	664503.3069	1734713.4053	2043.457	2.08
3322993430.9	666265.8421	1734946.4403	2043.457	2.47
3322980150.25	660817.8235	1736120.9105	10217.285	2.55
3322971374.48	650298.168	1747624.818	12722.168	2.09
3322960668.81	646235.2036	1752593.2248	15925.781	2.45
3322945005.42	647492.2604	1764861.309	20412.109	1.89
3322944394.93	644630.6876	1746495.7841	14765.625	2.02
3322943502.75	655870.0991	1749649.2598	3361.816	1.87
3322924542.62	645876.919	1751755.9733	13216.553	2.3
3322890844.76	661007.9173	1732620.9783	12623.291	2.59
3322882433.9	658854.8525	1735638.3736	10645.752	2.31
3322868638.89	650636.351	1753991.7802	3790	1.87
3322868535.48	655943.9504	1741848.0805	10843.506	2.29
3322827570.25	643297.1508	1755348.6714	2746.094	1.6
3322775765.45	649078.6908	1748553.4388	5119.141	1.84
3322774758.43	645205.8933	1745328.0998	5141.602	1.71
3322719999.88	658891.5559	1746113.7774	14501.953	2.33
3322688472.47	647771.5913	1752626.6258	8240	1.76
3322676058.63	647204.8822	1749211.2848	14720	2.01
3322675046	643390.254	1752592.8077	922.852	0.94
3322591316.76	647938.3635	1751274.4226	14534.912	2.78
3322537920.15	650844.6951	1758600.2931	15161.133	2.14
3322536546.7	650446.1857	1752643.0529	7514.648	2.46
3322484616.62	653201.8576	1749472.5994	14740	2.51
3322459689.35	654139.8261	1752641.762	32.959	2.14
3322459376.09	648982.4226	1751750.4549	7778.32	2.22
3322440425.23	657573.09	1745333.3032	14798.584	2.33
3322438231.73	662888.8577	1739499.0234	13842.773	2.25
3322429126.17	649254.3968	1754839.8323	14633.789	1.96
3322407652.04	650927.7296	1749531.3661	9393.311	2.42
3322399788.13	649334.9991	1753847.9848	1955.078	1.55
3322398689.77	645834.7955	1755091.1855	3757.324	2.68
3322387900.67	640442.5004	1753674.5192	1977.539	2.29
3322361174.15	654405.8573	1735882.5129	7020.264	2.45
3322358845.52	648988.6975	1750868.3195	8415.039	1.81
3322297063.31	629100.5889	1756901.7698	185756.836	3.02
3322234374.09	645275.4754	1769062.9003	6492.92	2.55
3322221276.05	665656.2802	1732791.6912	10919.922	1.18
3322194235.07	644048.3209	1755657.312	6624.756	1.97
3322191950.31	648249.5183	1753238.3247	8670	1.94
3322161283.2	658757.9491	1746692.5293	14831.543	2.39
3322100480.73	641072.528	1746280.2791	18667.969	1.83
3322095830.01	654832.4814	1753418.63	1087.646	1.77
3322023782.6	657924.8526	1755720.1105	32000	3.04
3322008122.05	658334.0009	1736516.8222	5372.314	2.75
3321994328.86	643073.0226	1766152.8346	5537.109	1.88
3321989510.85	643580.3779	1767148.8024	3823.242	2.05
3321988310.95	645092.5506	1768951.3926	5965.576	2.7
3321985767.28	654661.3782	1746180.8531	13710.938	1.52
3321966444.37	656974.4044	1738415.3835	3050	2.22
3321953656.89	645360.73	1744226.5358	17797.852	1.96
3321937881.2	657813.2944	1737395.2806	12623.291	2.16
3321934762.62	646214.7037	1753224.982	6740	1.56
3321893571.07	652521.362	1757978.1975	17039.795	2.12
3321886401.07	657252.0221	1749135.3936	164.795	2.34
3321883579.77	665778.8245	1746577.1991	1977.539	2.77
3321880399.64	649972.7858	1752033.2146	65.918	2.16
3321852970.72	646384.1655	1757338.3108	950	1.95
3321848253.51	637292.6128	1750541.9357	10441.406	1.84
3321807023.48	680270.1371	1745247.1785	89384.766	2.69
3321722391.05	647553.1881	1750541.3029	13080	2.74
3321644533.98	630590.5592	1735740.1418	77000	2.79
3321636378.06	659901.6441	1723974.4116	14027.344	2.36
3321550666.65	658411.9702	1753967.9713	11140.137	2.48
3321401892.37	655060.3554	1742062.4127	32.959	3.21
3321401638.46	654062.2019	1737699.5364	11832.275	2.96
3321220020.16	657134.5501	1747563.1368	7162.598	1.64
3321197554.72	658455.4264	1753030.9614	8283.203	1.09
3321173813.54	645215.9467	1754259.7726	1955.078	0.69
3321131373.34	647582.704	1749617.8336	5701.904	2.61
3321112118.95	653730.8957	1760991.6815	19313.965	1.83
3321049662.07	640489.8293	1752186.2368	2020.996	1.55
3320978936.81	648813.203	1749709.3641	7976.074	1.98
3320966181.16	644704.736	1752506.1944	14238.281	1.82
3320963170.97	651155.3938	1743357.9591	11634.521	3.07
3320956371.22	647470.9325	1762711.0933	13886.23	2.1
3320956080.49	647504.8867	1763097.2509	15138.672	1.89
3320955716.02	650432.1175	1764882.3872	16193.359	1.97
3320865251.65	648405.4738	1750202.5829	10524.414	1.51
3320858286.17	640449.2247	1763046.762	2373.047	2.06
3320855623.46	640388.5779	1754367.9081	6680	1.31
3320846419.23	649587.9126	1740768.0584	16822.266	2.1
3320846239.19	654421.4836	1751789.2722	5514.648	1.68
3320837829.11	647854.7499	1756259.992	7180	1.49
3320818658.08	635045.0723	1743603.081	4000	1.18
3320815981.18	646953.7965	1752783.5765	856.934	1.36
3320814347.84	657953.3807	1740499.1706	14449.219	2.15
3320813709.56	656342.3004	1752297.3748	8000	1.33
3320813440.67	659338.1076	1740052.6727	15655.518	3.08
3320808415.45	650232.7319	1751649.1279	8283.203	1.15
3320799620.38	649569.5172	1757592.2658	2847.656	1.98
3320789789.3	645813.3191	1752940.782	4064.453	1.36
3320784288.7	646535.9893	1753227.0765	6550	1.86
3320768244.18	645792.8953	1748061.3557	32.959	1.79
3320728672.77	648495.8857	1750396.2555	9063.721	2.28
3320723172.33	661124.4967	1735696.9746	12128.906	2.22
3320721770.2	647340.8142	1750029.617	12722.168	2.07
3320685092.18	658995.5627	1741704.3573	13282.471	2.5
3320667787.76	644234.2925	1752764.1771	65.918	1.74
3320660075.68	645265.3933	1753735.0859	1400	1.42
3320640876.47	647637.4751	1754828.3577	5778.32	1.65
3320629612.28	659878.6702	1746728.1124	2010.498	2.71
3320605620.71	659258.3689	1746361.1222	6890	1.75
3320590586.96	662466.6252	1736849.3402	17116.211	2.26
3320587347.39	655589.8085	1747534.2701	1750	2.06
3320579636.53	661174.1605	1735103.3601	15985.107	2.37
3320578056.11	644751.128	1752437.1196	14567.871	2.73
3320564093.41	648007.63	1751881.3246	3526.611	1.97
3320463312.78	654789.6411	1754831.5363	2160	2.78
3320440044.35	657153.3316	1748633.1324	15250	2.9
3320439864.19	663352.3929	1746670.139	26894.531	2.71
3320438152.06	655789.3118	1735147.9782	6964.844	2.06
3320395725.24	648308.5399	1749698.0657	9080	2.13
3320390466.43	653226.3878	1749299.6035	8767.09	1.96
3320389160.74	652272.5101	1749072.2787	9162.598	1.84
3320356109.13	651138.4795	1753475.0056	7976.074	1.62
3320309890.72	654189.7401	1748203.8001	6130.371	2
3320291032.46	652438.0851	1749045.9589	13809.814	1.95
3320284216.1	656914.3588	1734577.0404	14666.748	2.1
3320224150.92	656099.2757	1748437.9191	9403.809	1.99
3320171624.48	646561.6952	1752028.5204	5000	2.66
3320138543.56	651513.346	1749866.3557	32.959	2.67
3320135244.61	652658.9067	1748992.3532	14337.158	2.79
3320130713.37	648642.893	1750437.8334	9530	2.11
3320102517.14	652292.9851	1748769.245	13612.061	2.74
3320099612.5	656057.3619	1741407.8209	10777.588	2.5
3320095201.25	655681.0166	1734871.5029	2043.457	2.72
3320094672.35	654581.0589	1742279.5393	15721.436	2.28
3320071725	646104.2135	1753383.9228	3955.078	1.85
3320033876.08	645113.0801	1757957.0619	2570	1.83
3320005863.73	659272.5005	1746696.2696	2043.457	1.96
3319996582.26	652082.113	1754001.5304	8010	1.76
3319980085.68	663418.465	1764309.5292	9914.062	2.04
3319979849.2	660980.7799	1739044.3258	17006.836	2.59
3319976901.37	650802.8189	1759316.6721	65.918	2.28
3319919301.08	657119.4665	1744530.5925	15161.133	2.6
3319911670.93	644049.7295	1753152.5686	4007.812	2.09
3319898061.23	646170.5744	1754376.8366	2086.914	2.4
3319868784.46	656477.98	1752024.4631	1186.523	1.52
3319848238.14	647603.3207	1751878.4441	8734.131	2.57
3319843355.95	651111.5546	1752096.3886	4591.797	1.62
3319843206.19	658112.3799	1736680.6954	16051.025	2.58
3319819666.43	645487.9437	1757349.0681	3955.078	1.3
3319813352.11	648811.333	1752548.6249	5240.479	1.65
3319790579.66	648225.3929	1752268.8014	8338.623	2.07
3319782403.59	649058.426	1753983.9005	5372.314	1.79
3319755901.93	649748.9411	1749908.9809	11568.604	2.85
3319698083.98	657196.941	1746543.6108	13216.553	2.5
3319692002.93	656637.1592	1737387.0129	2208.252	2.45
3319660648.39	643613.0946	1752263.6291	8546.875	1.81
3319643953.08	657873.539	1739270.4151	12755.127	2.8
3319636150.14	658108.3174	1739751.0508	8720	2.51
3319636149.13	656273.3735	1739875.2911	7066.406	2.5
3319633903.09	650620.0791	1754022.652	65.918	1.79
3319600980.65	654472.9877	1741127.4067	12300	2.54
