sec	p0	p1	p2	mag
3658559233.01	992039.6698	6388681.8456	13000	0.9
3658557899.11	996337.1018	6391997.3609	5000	1.8
3658552869.13	990667.6767	6387394.8342	12000	0.7
3658523075.91	990089.0952	6386144.8043	12000	0.7
3658494095.79	1001437.2015	6386791.3881	15000	1.1
3658483533.42	989558.9303	6385564.2842	10000	0.7
3658469411.07	990501.5092	6385830.2911	13000	0.6
3658467857.38	995421.8394	6391175.69	14000	1.1
3658465961.55	997289.2929	6393710.5764	15000	1.2
3658464703.94	996346.9956	6390107.3248	10000	2.2
3658445535.82	989628.0838	6385789.8831	11000	0.7
3658443606.19	992824.4319	6375262.4641	10000	0.8
3658356151.09	995179.8368	6406399.0068	10000	1.1
3658296277.84	990068.9738	6379694.0461	0	0.8
3658034888.78	993020.0547	6379608.7232	7000	1.1
3657918031.01	994220.216	6389673.4795	12000	1.1
3657895135.47	990099.364	6385922.874	11000	1.1
3657795018.03	996358.0998	6391553.5309	12000	1.2
3657771375.34	989825.2501	6386688.6135	11000	0.9
3657762829.08	994639.5754	6384132.8733	13000	1
3657715876.46	994511.5501	6390243.1908	14000	1.9
3657715831.47	993161.1694	6388511.7996	13000	2.2
3657556843.6	994415.616	6382120.6204	15000	1.1
3657508331.52	990486.085	6386163.1857	10000	1
3657473942.5	998324.9173	6385307.9908	12000	1.2
3657467677.37	989118.3098	6384765.5356	10000	0.8
3657444061.12	992574.2035	6378920.6779	10000	1
3657438341.43	993650.7078	6379749.4077	10000	1.1
3657396497.28	995903.0858	6391087.1977	13000	1.5
3657394462.33	997177.7109	6391036.3274	14000	1.7
3657297985.71	987565.6061	6383915.7316	5000	1.2
3657235061.99	990504.9865	6377156.474	5000	1.2
3657206579.01	999076.6562	6386233.4855	12000	1.3
3657204906.03	999860.0088	6386493.3257	12000	1.2
3657191096.03	971074.7919	6380623.9842	7000	1.4
3657117913.22	990292.1023	6376590.5948	0	0.9
3657037323.51	1000008.1759	6386722.8364	12000	1.1
3657001416.7	1008930.2197	6373587.1867	12000	1.2
3656994890.41	993886.5926	6405226.0663	11000	0.4
3656946096.08	998245.5086	6385304.2133	10000	1.7
3656881049.94	1003728.5777	6405140.555	7000	1.7
3656609631.38	998944.314	6385671.1222	13000	1.3
3656559014.05	986528.1561	6357734.8386	17000	0.9
3656550310.85	1000024.106	6386389.9658	13000	1.3
3656550210.34	999478.9405	6386141.4785	13000	1.3
3656545665.65	1001331.1421	6387342.3488	14000	1.1
3656368838.81	998396.4013	6413779.8548	0	1.6
3656318823.02	997451.4191	6385266.493	0	1.2
3656249378.69	998144.9946	6385744.2722	11000	1.3
3656212147.18	989138.4658	6435693.1678	5000	0.9
3656183074.09	997085.3238	6382913.7394	7000	1.6
3656116258.18	997912.0571	6385621.9904	11000	1
3656079865.45	994807.646	6382250.2389	10000	0.9
3656043600.63	992835.2026	6380156.1326	8000	0.9
3656000586.66	996577.2079	6383556.9506	9000	2.1
3655977163.71	990356.2261	6376927.1796	0	1.1
3655954397.05	990817.8935	6377282.1669	0	0.8
3655948544.24	996180.0531	6383538.1836	0	0.9
3655944644.22	1000325.3736	6388406.1875	0	1.1
3655944450.7	997684.3786	6385388.7579	12000	1.3
3655944183.93	997196.8788	6383919.9117	12000	4.1
3655943714.95	996704.5716	6384230.2293	11000	1.2
3655942434.1	996465.5426	6382550.788	10000	1.3
3655942378.45	999637.9474	6382812.7323	0	2
3655858558.59	987975.5424	6419850.6302	6000	0.5
3655736711.51	985774.4285	6433314.0273	5000	1.8
3655681295.19	993881.4333	6417123.9149	8000	0.9
3654952956.42	998637.2669	6385434.0697	0	1.1
3654891960.57	991507.5478	6427242.1822	0	1
3654824872.34	997918.1151	6390515.4565	10000	1.1
3654563730.73	1010484.2613	6388901.2559	1000	1.1
3654279246.58	941680.0384	6337509.2023	12000	0.7
3654094781.05	1009222.3458	6407967.8086	16000	1.1
3653670878.61	1002914.4011	6375963.4729	0	1.3
3652784090.67	1000689.7554	6390759.0782	8000	1.9
3652758283.49	1003091.3928	6390429.9608	8000	1.7
3652564390.3	1000416.663	6381515.4219	9000	1.8
3652539105.19	1001457.1907	6389683.8509	0	1.2
3652426237.91	992118.615	6398916.0658	1000	1.1
3652330501.7	993688.6387	6380640.847	0	1.1
3652329810.3	999653.7678	6384148.0303	2000	1.3
3652273081.62	998065.5915	6385740.4969	0	1.2
3652260821.56	996449.8104	6382883.6727	10000	2.8
3652059505.81	992041.1484	6385234.5903	0	0.9
3651999001.44	967322.7385	6393916.2802	17000	1.9
3651363512.95	996283.1966	6416570.3358	0	1.7
3650839652.99	983856.2026	6426888.7846	1000	1.4
3650468183.98	1015610.1096	6351672.3059	7000	1
3649499858.67	1000010.2493	6411521.9754	11000	1
3649320155.72	997849.322	6390289.7704	10000	1.4
3649134551.06	1015771.7796	6353237.755	8000	1.3
3648670294.66	993552.058	6381857.7387	5000	0.8
3648540251.82	1014801.7206	6356637.588	10000	0.7
3648196320.69	995119.2286	6389159.7293	14000	1.2
3647963504.77	967875.619	6425402.8552	9000	1.5
3647958244.41	998869.0224	6375547.2114	11000	1
3647906681.12	1015309.0391	6383136.0252	4000	1.6
3647651680.34	986661.4381	6379315.0741	10000	1
3647650912.05	993130.5195	6384062.1585	24000	1
3647552683.89	999976.0271	6389056.7173	8000	1.4
3647397123.23	996398.114	6385661.4484	9000	2.6
3647197403.29	969898.1129	6367230.3079	13000	1.1
3647137259.62	1000907.5927	6387878.0588	14000	1.4
3646617636.18	997025.6707	6397590.2427	11000	0.6
3646440942.07	994086.2756	6387443.089	10000	2.8
3646440768.41	993031.9781	6386170.4589	8000	1.7
3646440648.3	987226.1976	6380897.7313	2000	2.4
3646383567.68	991272.8204	6384642.8321	0	1.1
3646377259.92	993911.9026	6387768.5263	18000	1.1
3645789942.34	998605.665	6387767.9693	12000	1.4
3645628716.31	1010013.9244	6385541.3842	6000	1.2
3645628395.69	997322.4605	6345778.178	12000	0.8
3645214993.53	989914.9997	6376128.3462	0	0.6
3644945825.07	992731.6419	6382375.4371	5000	0.7
3644845039.36	998658.4059	6384990.2352	14000	0.3
3644660063.29	993673.0582	6380973.7411	8000	0.7
3644658154.58	991715.2866	6378547.0793	4000	0.9
3644558072.39	994047.1866	6384883.5169	2000	0.8
3644462147.38	989370.1055	6370654.06	0	0.7
3644344553.06	1012563.8974	6367871.8273	2000	0.8
3644177964.06	1014095.2669	6383520.0271	19000	1
3643969418.51	1002309.6279	6376935.2822	8000	1
3643968158.53	999659.048	6375696.0737	7000	2.7
3643633458.13	999054.7696	6376668.1968	4000	2.4
3643597899.39	998911.5797	6376327.7365	11000	1
3642811777.56	1007789.4892	6393550.6161	5000	0.5
3642769860.8	989097.539	6381762.0979	0	0.5
3642666266.87	1002876.1448	6378408.4054	2000	0.7
3642445193.27	998462.8712	6389095.6752	15000	1.2
3642331968.89	999546.4328	6411277.3038	9000	0.7
3642310567.07	991684.3446	6379212.8827	10000	0.5
3642290799.76	991857.7353	6382334.7185	4000	0.7
3642141894.4	993828.2855	6382760.3281	0	1
3641994200.66	996104.0609	6420342.5215	9000	0.9
3641836746.74	990047.7399	6429731.3714	10000	1
3641764957	996847.0694	6406366.7798	4000	1.5
3641727267.05	1007441.9286	6376294.727	6000	1
3641718248.74	1001289.0867	6386561.8436	8000	1
3641708372.87	1014856.0377	6390565.2825	6000	1.3
3641707888.63	1007589.3264	6381418.0953	3000	1
3641706262.19	1000995.802	6392664.3431	10000	1.8
3641619176.48	989899.5097	6386803.2494	0	0.5
3641497470.57	983183.3514	6353913.6269	15000	1.2
3640901555.4	1011316.1022	6354350.9072	5000	1.2
3640318631	1001272.4693	6388562.8555	9000	1.5
3640311107.63	998060.0176	6384183.2933	8000	1.6
3640124546.63	994718.9989	6384136.6052	0	1.1
3640063997.93	990837.4823	6383732.9942	5000	0.9
3640062224.03	993339.1847	6386407.2359	11000	1
3640035332.62	1000658.8188	6388088.5424	7000	1.3
3640034455.09	992622.7748	6389821.0818	0	1.5
3640012224.43	994012.0985	6387328.4037	0	1.1
3640010992.96	998182.3815	6388303.8622	3000	1.4
3640010962.22	993158.0659	6385175.5045	3000	1.1
3640010492.72	998484.085	6390319.9788	10000	1.3
3639981232.74	991383.1704	6383980.7318	21000	1.1
3639751306.82	996503.7522	6385110.4011	0	1.1
3639743760.69	999939.4024	6386497.1237	8000	1.3
3639443044.33	992671.2443	6385375.1738	0	0.5
3639442033.2	1001677.5694	6393364.4059	15000	1.5
3639166198.35	994478.7892	6429605.8063	7000	1.3
3639072045.2	994108.2233	6381883.7866	3000	1.3
3639049948.23	987876.1212	6385820.3993	11000	0.8
3639007726.4	1011838.9485	6388857.3001	8000	1.4
3638969919.39	1012623.2215	6385893.386	0	1.2
3638941621.61	992040.4612	6380119.0976	0	1.1
3638907222.28	1013195.562	6380805.6513	0	0.8
3638878714.37	1010933.774	6386254.2576	7000	1.3
3638869656.1	998029.812	6371392.3928	3000	1
3638847744.01	1008639.2178	6384361.3731	1000	1
3638835915.98	1011489.5495	6386281.8464	10000	1.4
3638835374.94	1009570.3529	6384852.1487	3000	2.4
3638741635.26	1013841.2581	6390180.7007	11000	1.2
3638710761.06	1014431.4842	6391100.0715	10000	1.5
3638709127.85	1010714.4835	6387466.809	0	1.2
3638693551.91	1006924.5286	6383609.9114	2000	1.5
3638669150.82	1014349.2785	6387981.7134	2000	1.6
3638661964.32	1014524.7295	6387656.8454	10000	1.1
3638661865.83	1010745.0688	6385243.9146	10000	0.9
3638636984.89	1010509.3124	6386789.3218	1000	1.2
3638631870.41	1010865.3795	6386028.4244	1000	1.1
3638631773.58	1014001.4383	6391745.8308	1000	1.4
3638602857.56	990673.4821	6383836.5955	0	1
3638600246.75	994022.5078	6387106.4808	7000	1.1
3638599775.84	998346.5276	6389868.5941	9000	2
3638594935.05	1012398.068	6387216.8267	0	2.1
3638546999.31	1013267.4873	6388928.5486	8000	1.2
3638534217.85	1005326.6847	6382086.1019	10000	1.2
3638533693.01	983879.345	6414214.6516	5000	0.7
3638518212.28	997168.7122	6401266.7597	0	1
3638488011.77	1007883.1335	6383545.6758	12000	1.2
3638487631.89	1010799.366	6387359.797	1000	1.3
3638480085.59	978188.1618	6413958.3978	13000	1.4
3638479693.86	999818.1541	6377371.8894	8000	0.9
3638479007.55	1006182.5707	6384129.7343	2000	1.2
3638407600.09	995584.0525	6387735.9537	8000	2.7
3638283791.07	993526.0976	6382412.5597	10000	0.8
3638260952.63	1000578.4718	6391420.9966	11000	1
3638132393.85	999314.8899	6384576.6926	11000	1
3638101882.23	995618.8044	6383622.9138	7000	0.9
3638095072.87	991663.7166	6379656.7507	4000	2
3638085666.58	993249.8075	6381509.9823	14000	1
3638077998.73	999330.1658	6392584.515	13000	1.6
3638034305.73	998214.228	6389306.2546	10000	1
3638024954.09	994467.1607	6374227.1634	10000	0.8
3638020990.85	990944.8548	6384850.0153	5000	0.9
3637929117.63	992867.999	6386274.0017	13000	1
3637925291.03	992714.3868	6386155.6229	10000	1
3637918051.62	997743.0509	6387504.5158	8000	1.9
3637900136.36	999119.0016	6385345.8217	7000	2.3
3637900079.08	999251.3379	6385908.1895	10000	1.3
3637891994.03	992693.6638	6386599.4745	7000	3.5
3637891856.54	995901.5638	6387750.9351	8000	2.8
3637799514.16	992094.7104	6385793.1082	1000	0.7
3637799378.41	993042.3509	6385948.5334	13000	1.1
3637518828.67	995506.514	6374164.7617	0	0.8
3637373147.9	999224.6834	6389799.2606	8000	1.4
3637363040.48	994365.2547	6372999.0626	8000	1.3
3637107861.67	992729.929	6385822.7337	10000	0.9
3637106968.4	996917.7004	6388132.6121	10000	1.1
3637100536.4	998166.7039	6390304.8665	11000	1.2
3637094762.43	995503.7453	6386064.0625	0	0.9
3637094724.86	992061.8209	6384790.7341	3000	0.9
3637091746.57	992041.1484	6385234.5903	5000	1.8
3637089157.56	990294.4718	6381706.1622	8000	0.7
3637088147.51	989353.9251	6383108.3594	3000	1
3637087925.81	996335.8552	6388661.1103	8000	3
3636734126.63	996200.2576	6347505.0007	8000	1.4
3636615031.56	992427.8455	6385475.0225	5000	1.3
3636610782.75	991695.7108	6384106.4652	0	1
3636610372.86	990960.3002	6384517.12	0	1.2
3636609518.25	993006.0463	6386725.272	8000	2.2
3636571800.52	1019604.0041	6347090.0212	12000	1.5
3636554683.06	996175.363	6398773.1798	10000	0.9
3636542333.86	989115.6153	6383097.3706	8000	0.9
3636494249.07	991549.2109	6385545.3104	8000	0.8
3636474643.45	991016.1125	6386743.7828	17000	1.2
3636472757.73	990160.9766	6384591.2882	7000	1
3636464028.35	999097.6558	6390794.0747	8000	1.4
3636435378.01	1015975.9116	6387284.9345	4000	1.6
3635999016.71	993451.8429	6382297.8787	11000	0.9
3635744871.93	984155.2668	6409890.8498	9000	2.1
3635738758.75	989555.9581	6377001.4284	0	1.4
3635736894.75	991663.7166	6379656.7507	11000	1.3
3635608662.1	990176.6807	6377363.7044	0	1.1
3635522592.62	991540.8354	6378872.595	0	1
3635522138.05	988914.7393	6377083.0948	3000	1
3635521955.22	993849.0762	6382316.473	10000	1.3
3635521199.89	999177.2314	6385793.4423	10000	2.3
3635500278.54	993756.9539	6385981.9745	10000	1
3635306234.78	1014294.019	6352385.2214	8000	1.3
3635283779.9	1014830.6263	6352856.9551	8000	0.7
3635220071.26	993016.6193	6381387.8805	0	1
3635062025.68	989343.7805	6386777.5745	6000	0.9
3635052177.24	993819.8125	6421791.1819	9000	0.9
3635016522.2	992306.6622	6381243.5581	0	0.9
3635009515.18	991277.9745	6384531.8672	0	1.2
3635004117.01	992657.3727	6382260.7656	0	1
3634946550.2	991286.8592	6437016.4746	1000	2.2
3634852952.63	990516.9334	6385497.3961	0	1.1
3634807424.07	991420.2196	6388319.4012	11000	0.9
3634723256.36	1001604.2043	6401479.0839	10000	1.1
3634424214.06	1000166.9573	6386730.4372	12000	1.5
3634093955.44	1004915.0824	6410091.4677	8000	2
3634001576.6	991276.6148	6379416.3602	0	1.3
3633810457.03	1000629.8157	6406881.2256	10000	1.1
3633808465.49	1010040.4751	6357513.7632	5000	1.6
3633761561.48	992135.4318	6379789.8974	0	0.8
3633563309.05	994601.5137	6411931.6348	11000	1
3633396057.89	987584.0703	6414606.638	7000	0.7
3633058641.78	991784.1887	6387335.5047	9000	1.1
3633054687.82	983871.3718	6426555.9237	0	0.4
3632943110.63	991047.8242	6382630.7054	0	0.7
3632942379	993772.551	6385649.0876	20000	0.9
3632934949.21	991416.1839	6384983.1056	8000	0.9
3632861570.95	1005567.2605	6390216.5833	11000	0.5
3632856548.25	995390.4436	6391841.4404	11000	1.4
3632773288.78	1002190.8826	6392610.682	5000	1.1
3632771175.38	1005606.3477	6371422.623	6000	0.9
3632764233.8	989279.7513	6386441.014	6000	0.8
3632710448.02	991686.049	6389443.7972	7000	1.1
3632708716.47	993003.9645	6390172.5066	8000	1.4
3632708616.42	994707.8283	6391142.0591	5000	1
3632708364.24	989062.0325	6385986.1644	8000	3
3632708351.28	995310.2392	6390169.5797	5000	3
3632569791.95	994755.8347	6391811.5453	8000	1.5
3632516344.72	992224.2699	6388134.4327	0	0.9
3632507990.05	997500.8398	6394276.6536	18000	1.3
3632500138.62	996331.8523	6392108.3183	8000	1.7
3632496638.39	987881.2163	6385709.4322	5000	1.4
3632496382.42	995120.1827	6390827.8563	8000	2
3632485415.26	996379.0978	6391109.7001	8000	1.8
3632415092.5	1012221.1341	6390767.0791	8000	1.7
3632090683.61	998796.0809	6385441.6357	5000	1.6
3632090317.08	1001003.4766	6385880.8519	5000	1.9
3631895368.16	992391.2933	6381136.2949	13000	1.3
3631893203.85	999738.1687	6387377.1839	15000	1.5
3631718946.13	999648.3426	6385927.151	8000	1.8
3631718807.07	1001072.2213	6386106.5769	8000	1.6
3631701296.38	992050.7892	6379897.1648	0	1.4
3631659863.03	991627.6178	6380433.5177	12000	0.9
3631656529.07	995816.1057	6386190.0004	8000	1.3
3631640312.01	995840.0394	6430893.4654	8000	0.2
3631477941.76	993549.9222	6385305.043	6000	1.3
3631434372.87	991954.6436	6383673.6934	0	1.6
3631414548.09	996530.0739	6403015.6857	6000	1.3
3631321134.19	993019.985	6384724.228	13000	1.5
3631262538.98	989715.1916	6380456.1378	8000	0.7
3631097178.04	980483.8987	6417507.8601	2000	2
3631081166.06	991296.4572	6382419.836	0	1.1
3630882509.82	996328.4299	6383767.6098	0	1
3630882390.96	996006.3309	6385531.7321	8000	1.8
3630878518.42	983078.3491	6361582.3226	8000	1.5
3630859514.03	991119.1374	6384524.4916	8000	1.2
3630851230.05	990071.2929	6384809.5456	8000	0.7
3630850977.47	990678.625	6383725.6298	8000	0.8
3630778189.52	994862.1939	6384476.9583	0	0.7
3630701924.62	1000569.6151	6384970.3425	11000	1.9
3630594636.89	992849.0869	6383270.569	0	0.5
3630527659.27	994485.9385	6384014.45	1000	1.6
3630509995.42	1003651.0882	6403468.673	5000	1.3
3630440279.5	998256.2888	6386750.4517	23000	1
3630374871.09	994379.1633	6382897.3638	10000	1.3
3630374837.23	993175.5358	6381395.3042	9000	1
3630341208.62	992256.8478	6384021.3843	7000	1.1
3630333413.01	995767.4812	6395640.1902	11000	0.8
3630327985.34	993541.6738	6382079.6672	0	1
3630327309.38	992598.6263	6381813.1997	0	0.9
3630326588.75	991840.2229	6380999.4331	0	1
3630175422.55	993506.0337	6389639.9855	12000	1.5
3630170066.03	995691.2635	6390521.1676	7000	1.7
3629936145.82	991529.2905	6428466.2917	0	1
3629879267.57	992494.7139	6378916.9732	5000	0.7
3629735919.3	997065.4274	6386693.9069	0	1.2
3629686580.91	992994.1503	6380163.5517	10000	0.5
3629678248.12	1000093.1366	6384947.5217	8000	1.6
3629677608.59	1001961.6337	6385815.7126	6000	1.5
3629659782.08	995857.0942	6383634.1497	9000	1.2
3629659298.71	995856.1565	6381965.9726	10000	1
3629645577.76	995856.1565	6381965.9726	0	1.2
3629608989.37	1000993.3068	6384434.6029	5000	1.5
3629517670.44	982190.8919	6375998.8958	5000	1.8
3629455555.05	1006787.4015	6399395.7466	11000	2
3629426553.98	990910.0555	6378732.1221	0	1
3629426250.13	992576.0853	6380588.8748	0	0.8
3629403768.85	981977.0127	6377212.4857	0	1.2
3629396538.56	979884.9685	6377674.8653	18000	1.2
3629286430.29	984459.1828	6417131.9338	4000	1.5
3629253556.87	997435.1574	6383931.2075	4000	1.6
3629228854.49	1001062.0726	6384660.3291	0	1.9
3629225258.58	1000215.0416	6384063.6613	0	2
3629183158.97	993318.8885	6381735.6258	0	1.1
3629182861	992475.9272	6381029.0328	0	1.2
3629181669.88	996423.5902	6383438.4796	8000	2.9
3629174399.75	1015134.662	6378678.1972	0	1.2
3629171764.32	991097.5832	6388415.61	0	1.2
3629099952.04	994479.4382	6382457.2396	5000	1.5
3628921467.07	998774.9978	6387553.6198	1000	1.6
3628886350.28	942232.4634	6335640.1539	0	1.4
3628597649.72	1000463.2457	6387189.476	12000	1.3
3628574158.72	1011355.6493	6369702.7609	6000	1
3628440274.46	984410.5248	6416462.5909	6000	0.7
3628312238.17	989159.2389	6383877.802	0	0.9
3628257846.94	996678.2504	6406581.165	17000	1.2
3628206010.18	994588.8262	6380126.9997	6000	0.7
3628191313.66	993030.0944	6374271.1694	8000	0.9
3628148753.72	997199.1324	6392260.6167	7000	1.8
3628054269.6	1011630.0621	6370606.182	10000	1.6
3628033061.35	992254.9663	6382353.2119	0	0.7
3628013793.36	1002377.1553	6411747.3522	0	1.9
3627856193.1	992914.6765	6380159.8417	14000	1.2
3627850412.84	991270.6936	6382974.6647	8000	0.8
3627764595.97	1008931.6518	6380038.172	8000	1.8
3627722952.48	990633.8255	6389839.7127	8000	1.4
3627722122.1	993967.9328	6350737.2369	8000	1.3
3627716995.1	993641.8973	6381639.5282	8000	1.8
3627709661.66	992304.7252	6379575.3661	8000	1.1
3627702968.38	983388.7932	6375941.64	19000	1.2
3627666050.81	999415.5146	6382468.4751	10000	1.4
3627483020.03	997315.9039	6394823.8977	8000	0.8
3627478983.18	1003034.6358	6388314.1768	0	0.8
3627478673.28	996543.7625	6432706.0453	8000	0.9
3627242630.12	993649.6383	6417001.8048	9000	0.8
3627098600.68	1017180.5139	6353864.6968	15000	1.3
3626682163.63	998261.3419	6384971.3364	6000	0.8
3626673795.95	993168.4415	6384953.5783	6000	1.2
3626630640.01	989469.2786	6385782.5493	11000	1.3
3626591550.88	985010.0972	6418936.0788	2000	1.1
3626572355.66	1013779.5109	6375495.9543	5000	1
3626451678.84	985710.9235	6407070.8519	5000	1.4
3626451171.1	989508.0611	6410692.6472	1000	2.5
3626423014.05	989212.2645	6410234.1679	0	1.5
3626422227.83	990378.0173	6410733.0382	0	2.3
3626309135.55	1006275.9532	6390362.4019	18000	1.3
3626115132.63	1006194.404	6411488.5525	10000	1.2
3626098099.23	1002675.2866	6387518.3225	13000	1.6
3626072181.35	1010403.2914	6395347.8932	10000	1.8
3626071710.09	1005350.8484	6389761.175	9000	1.4
3626062417.01	998547.2931	6385652.2052	8000	3.2
3625942131.95	998710.4346	6402229.8382	0	1.8
3625922688.47	1003929.2304	6387912.6408	16000	1.2
3625885630.17	997445.682	6383709.287	0	1.2
3625797488.34	996402.1542	6397338.272	7000	1
3625728824.05	987660.3007	6383586.4695	2000	0.8
3625414646.77	991729.801	6381661.5338	17000	0.9
3625381682.64	997822.111	6385840.1362	0	1.4
3625372983.92	1001946.34	6384480.4176	5000	0.9
3625128897.91	989745.5642	6390132.1772	10000	1.2
3625093516.81	1007296.5455	6390634.8085	17000	1
3624935905.38	995154.9773	6396834.5165	13000	1.2
3624680975.97	1016875.6583	6375762.6456	0	1.3
3624666932.25	1013549.9857	6373704.847	10000	0.9
3624666820.47	1016491.6234	6378635.242	0	1.2
3624636271.68	992325.928	6384247.0145	3000	1.1
3624595508.01	992653.972	6384039.9029	5000	0.9
3624456056.13	992878.4203	6380936.6	3000	1.3
3624403337.95	996235.2094	6407560.9509	8000	1.3
3624076204.52	997769.0555	6385281.5691	9000	1.1
3624025994.38	1014714.9457	6379102.0475	13000	0.7
3623925279.24	992811.0877	6382379.1449	0	0.7
3623913619.53	1017274.6207	6356761.6619	6000	0.6
3623871328.88	1003268.5236	6386768.5019	5000	0.8
3623837806.58	1008494.7051	6388914.2175	13000	1.3
3623799998.53	1002117.2873	6407286.5827	5000	1.4
3623724079.2	988509.8568	6437331.7586	8000	1.7
3623721205.65	975970.167	6385173.8757	0	0.6
3623666012.01	993572.8263	6381413.881	0	0.8
3623630111.8	990494.136	6437090.58	5000	1.2
3623579550.42	1000145.9925	6385506.1095	0	1
3623576597.65	1000389.1779	6387074.715	9000	1.4
3623558668.71	1013079.3417	6370344.5223	8000	1.6
3623230072.8	1006935.689	6391506.8419	1000	1.5
3623199236.19	994892.6119	6390594.7301	10000	1.3
3623143082.23	1003693.8688	6391126.4115	0	2.1
3622958971.85	982887.8411	6423842.7713	1000	0.3
3622918880.03	994856.0522	6391371.4435	13000	1.1
3622861060	1013071.6874	6391254.4096	5000	1
3622842714.69	1014863.8824	6352191.1845	7000	1
3622699450.73	996958.5999	6383908.6249	10000	1.3
3622699244.01	991012.436	6379960.1353	9000	1
3622395419.25	997435.1574	6383931.2075	12000	1.4
3622166347.03	994476.7331	6379120.8583	0	1.2
3622090109.77	995814.294	6382853.6704	0	0.9
3622078866.94	994733.4117	6382135.5427	0	0.6
3622073788.62	999208.9989	6385127.694	0	1
3622067327.36	998134.1655	6384298.028	0	1.1
3622020936.79	996778.7428	6384344.9479	16000	1.1
3621987050.39	998663.8124	6386547.4343	11000	1.5
3621921979.01	995491.3074	6382949.6556	8000	0.5
3621920970.63	1017240.2929	6351086.6853	6000	0.6
3621920860.87	994575.7869	6383796.2548	0	0.7
3621919700.56	997028.0894	6385802.4695	4000	0.9
3621908262.95	1000565.2063	6380076.7581	8000	1.1
